category|osm_id|lat|lon|name|amenity|shop|wheelchair|cuisine|toilets|toilets:wheelchair|tourism|alt_name|building|opening_hours|wikipedia|atm|outdoor_seeting|diet|diet:vegetarian|phone|denomination|transport|health|sport|accommo
77|N7435522005|45.435703000000004|12.3361649|Caroldi e Bressanello||butcher||||||||Mo-Sa 07:00-13:00||||||0415230547|||||
85|N7437220613|45.4259302|12.3379625|Pasticceria Stella - Bar & Caffetteria||pastry||||||||||||||3477929438;3408602177;0412771136|||||
84|N7419044381|45.431164700000004|12.3264978|Cartoleria Da Matteo||stationery||||||||||||||3465032866|||||
105|N7419672624|45.4397601|12.3372204|Bailo Supermercati||supermarket||||||||08:00-22:00||||||041 098 0223|||||
27|N7419899212|45.440571999999996|12.3295841|San Stae - Fontego delle Dolcezze|ice_cream|||||||||Mo-Tu 12:30-20:00; We off; Th-Fr 12:30-20:00; Sa-Su 12:00-20:00||||||3475824105|||||
86|N7422246219|45.4399849|12.3336234|L'isola Di Busato Simone||farm||||||||||||||0415243846|||||
29|N7422279808|45.4345095|12.3417552|La Birreria|restaurant|||sandwich||||||domenica 09:30–20 lunedì 09:30–20 lunedì 09:30–20 martedì 09:30–20 mercoledì 09:30–20 giovedì 09:30–20 venerdì 09:30–20 sabato 09:30–20||||||3404756548|||||
27|N7424651657|45.436443|12.325787199999999||ice_cream||||||||||||||||||||
87|N7425835109|45.4398028|12.334280900000001|Pescheria da Leone||seafood||||||||Su-Mo off  Tu-Sa 8:00-13:00||||||338 441 2954;3920897874|||||
91|N7429137219|45.44194279999999|12.3092789|Rialtofrutta Srl||greengrocer||||||||lun.-ven. 02-18     sab. 00-14     dom. chiuso||||||3663169582|||||
105|N7430193412|45.44184|12.325616199999999|Dolce Bianchi Venezia||supermarket||||||||||||||3534038812|||||
85|N7430419965|45.43953320000001|12.3327214|Royal Catering S.R.L.||seafood, greengrocer||||||||Mo-Su 09:00-12:30||||||041717542|||||
27|N7430731044|45.44166129999999|12.3226967|Il Golosone|ice_cream|||||||||Mo-Su 10:00-01:00||||||3497518958|||||
29|N7431082094|45.4383797|12.3349087|Trattoria Rialto Novo|restaurant|||||||||Mo-Su 09:30-23:00||||||041 523 5774|||||
29|N7431125249|45.438671899999996|12.3310929|Trattoria Antiche Carampane|restaurant|||||||||||||||+39 041 5240165|||||
29|N7431261744|45.4399003|12.3313052|Ristorante Regina Sconta|restaurant|||||||||||||||0415243858;3477168544|||||
91|N7434261007|45.4442896|12.3286715|Marco E Nicolò Ortofrutta||greengrocer||||||||Mo-Sa 07:30-19:30 Su off||||||0413091524;3465015414|||||
29|N7438582823|45.427386299999995|12.360878300000001|Osteria da Pampo|restaurant|||||||||Mo-Su 12:00-14:30     Mo-Su 18:30-22:00||||||0415208419|||||
84|N7438813387|45.4358425|12.324142|A.d. Arte & Design Snc||stationery||||||||||||||3285461536|||||
84|N7439368623|45.4395344|12.332277099999999|Cartoleria San Cassiano  Sas||stationery||||||||Lun-Dom 8:30-13, 15:30-18||||||0418943085|||||
86|N7441908115|45.4338729|12.324383599999999|Di Pol Centrocasa||hardware||||||||08:30 - 13:00, 15:00 - 18:30||||||0415232675|||||
77|N7444546162|45.4263468|12.3265448|Macelleria Fiore Da Renata||butcher||||||||Mo-Sa 08:00-13:00||||||041 523 2147|||||
29|N7452759186|45.427417600000005|12.315528|Ai Campi Sportivi|restaurant|||||||||Tu-Su 9:00-23:00||||||+39 041 520 3953|||||
84|N7454436134|45.4372411|12.3213706|Cartoleria Allo Schizzo||stationery|||||||||||||||||||
81|N7463193080|45.4447356|12.3296087|Pc-Click Venezia||computer||||||||||||||0415241624|||||
84|N7466018576|45.4459821|12.320600599999999|El Righeo Sas||stationery||||||||||||||041 522 3120;3429198772;3471570505|||||
171|W24283320|45.435922|12.313436099999999|Canale di Scomenzera|||||||||||||||||||||
40|W4715855|45.4434155|12.3238477|Parco Savorgnan||||||||||Apr Su[-1]-Nov Su[-1] 08:00-20:30; 08:00-18:00|de:Parco Savorgnan||||||||||
40|W4715918|45.4278934|12.3613043|Parco delle Rimembranze|||||||||||||||||||||
145|W8706530|45.437571999999996|12.3298927|Campo San Polo|||||||||||it:Campo San Polo||||||||||
145|W17267315|45.4358422|12.3276297|Campiello del Piovan|||||||||||||||||||||
145|W23243788|45.430623|12.325925900000001|Campo San Trovaso|||||||||||it:Campo San Trovaso||||||||||
145|W23243893|45.4322534|12.3373482||||||||||yes||||||||||||
145|W28681602|45.4445727|12.3225619|Campiello de la Colombina|||||||||||||||||||||
145|W31983041|45.4442506|12.3220657|Corte Cendon|||||||||||||||||||||
171|W35163486|45.4498405|12.3492225|Canal da Nave|||||||||||||||||||||
40|W35535594|45.4349394|12.3142341||||||||||||||||||||||
145|W44599924|45.432835100000005|12.317305699999999|Corte Mazor|||||||||||||||||||||
22|W49056261|45.4443314|12.3175885||||||||||university||||||||||||
22|W49056266|45.4446445|12.3173478||||||||||university||||||||||||
22|W49056268|45.4444774|12.3174703||||||||||university||||||||||||
22|W50981926|45.4447544|12.317174000000001||||||||||university||||||||||||
50|W56054567|45.4382598|12.316232800000002|Chiesa di Sant'Andrea della Zirada|place_of_worship||limited||||||church||it:Chiesa di Sant'Andrea della Zirada||||||catholic||||
112|W80989769|45.4253744|12.362366900000001|||||||||||||||||||||basketball|
131|W80989771|45.4270027|12.359660400000001|||||||||||||||||||||soccer|
40|W82208961|45.4308686|12.3537871||||||||||||||||||||||
40|W82208969|45.435405700000004|12.3580929|Giardino delle Vergini|||||||||||||||||||||
40|W87984983|45.4278823|12.313332800000001||||||||||||||||||||||
12|W88074919|45.428613|12.3144121||||||||||||||||||||||
50|W88078531|45.42694779999999|12.3139535|San Gerardo|place_of_worship||||||||church||||||||catholic||||
13|W88093420|45.427204100000004|12.3169699|Carabinieri|police||||||||office||||||||||||
12|W88095695|45.4273524|12.315061||||||||||||||||||||||
145|W88223945|45.42809929999999|12.320644900000001||||||||||||||||||||||
145|W88224674|45.4279145|12.3212271||||||||||||||||||||||
145|W88226850|45.4255239|12.3253191|Corte dei Cordami|||||||||||||||||||||
145|W88226852|45.4258286|12.3256822|Campiello del Forno|||||||||||||||||||||
145|W88364964|45.42579310000001|12.3231742|Campo San Cosmo|||||||||||||||||||||
40|W91799410|45.443540000000006|12.321890400000001||||||||||||||||||||||
40|W91799412|45.4434153|12.3217867||||||||||||||||||||||
40|W91799415|45.4437622|12.321274||||||||||||||||||||||
40|W91799416|45.4437157|12.322067800000001||||||||||||||||||||||
112|W91799417|45.445186|12.320555300000002|||||||||||||||||||||basketball|
40|W91799418|45.4432653|12.3208159||||||||||||||||||||||
40|W91799422|45.4449278|12.320994500000001||||||||||||||||||||||
112|W91799424|45.4446485|12.3205736|||||||||||||||||||||basketball|
40|W91867632|45.447656|12.3202499||||||||||||||||||||||
40|W91867635|45.447458700000006|12.319833599999999||||||||||||||||||||||
40|W91867638|45.4435869|12.320093||||||||||||||||||||||
40|W91867639|45.44376|12.3200679||||||||||||||||||||||
40|W91867641|45.447646500000005|12.3199691||||||||||||||||||||||
40|W91867646|45.4471|12.320545800000001||||||||||||||||||||||
40|W91867647|45.443787|12.3203962||||||||||||||||||||||
40|W91867660|45.4437742|12.3202296||||||||||||||||||||||
40|W91867663|45.447639|12.320922900000001||||||||||||||||||||||
131|W91867665|45.4473677|12.3229488|||||||||||||||||||||soccer|
40|W91867671|45.447652000000005|12.3206089||||||||||||||||||||||
40|W91867673|45.447680600000005|12.321163400000001||||||||||||||||||||||
40|W91867685|45.4438818|12.3201894||||||||||||||||||||||
40|W91867689|45.4436571|12.3202646||||||||||||||||||||||
40|W91867691|45.4436245|12.320045599999998||||||||||||||||||||||
40|W91867698|45.4476393|12.3197844||||||||||||||||||||||
40|W91925596|45.444226799999996|12.322595699999999||||||||||||||||||||||
131|W91925621|45.444518|12.3202399|||||||||||||||||||||soccer|
40|W92890310|45.4435925|12.324994699999998||||||||||||||||||||||
40|W92890315|45.4435244|12.324282499999999||||||||||||||||||||||
40|W92890340|45.443503299999996|12.3234683||||||||||||||||||||||
40|W92890357|45.443343299999995|12.323585699999999||||||||||||||||||||||
40|W92890388|45.443025899999995|12.3229507||||||||||||||||||||||
40|W92890401|45.44363010000001|12.3249256||||||||||||||||||||||
40|W96645581|45.4471778|12.350134599999999||||||||||||||||||||||
50|W104686433|45.43078679999999|12.326008999999999|Chiesa di San Trovaso|place_of_worship||||||attraction||church||de:San Trovaso||||||catholic||||
40|W107546020|45.432319799999995|12.3142537||||||||||||||||||||||
131|W107546022|45.4333963|12.3148179|||||||||||||||||||||soccer|
131|W112617191|45.4259276|12.364430699999998|||||||||||||||||||||soccer|
42|W112617192|45.4258068|12.365105300000002||||||||||||||||||||||
145|W115882885|45.436716600000004|12.325636300000001|Campo San Rocco|||||||||||it:Campo San Rocco||||||||||
145|W115882886|45.4364877|12.3261815|Salizada San Rocco|||||||||||||||||||||
171|W118500422|45.4397084|12.3284903|Rio San Boldo|||||||||||||||||||||
145|W118628907|45.430876500000004|12.3347087||||||||||||||||||||||
40|W118713721|45.430480700000004|12.3261138|Giardini di Cà Bembo|||||||||||||||||||||
50|W118714648|45.4295411|12.327280499999999|Santa Maria del Rosario (Gesuati)|place_of_worship||||||attraction|Santa Maria del Rosario|church|Mo-Sa 10:30-16:30|de:Santa Maria del Rosario||||||roman_catholic||||
40|W118714980|45.429876799999995|12.3270224||||||||||||||||||||||
171|W118970769|45.4297128|12.3446455|Darsena San Giorgio|||||||||||||||||||||
145|W121813179|45.4296185|12.342628999999999||||||||||||||||||||||
40|W124553845|45.4439013|12.3214076||||||||||||||||||||||
40|W124554025|45.444019|12.3211564||||||||||||||||||||||
29|W127294330|45.432280299999995|12.3229442|al Profeta|restaurant||no|italian;pizza||||||||||||+39 041 5237466|||||
16|W129298081|45.4409584|12.330319099999999|Palazzo Moncenigo|public_building||||||||||it:Palazzo Mocenigo (Santa Croce)||||||||||
16|W129298088|45.4393479|12.3350802|Fabbriche Nuove|public_building||||||||yes||||||||||||
16|W129298094|45.43987|12.330179600000001|Palazzo Zane|public_building||||||||yes||||||||||||
16|W129298097|45.4381635|12.331242699999999|Palazzi Salviati|public_building||||||||||||||||||||
16|W129298100|45.4403354|12.332933800000001|Palazzo Brandolin|public_building||||||||yes||||||||||||
16|W129298706|45.437144700000005|12.3333021|Palazzo Rava|public_building||||||||yes||||||||||||
16|W129298707|45.4348551|12.328533199999999|Palazzi Mocenigo|public_building||||||||yes||it:Palazzi Mocenigo||||||||||
16|W129298709|45.4363629|12.3280367|Palazzo Centarini|public_building||||||||yes||||||||||||
16|W129299253|45.442092200000005|12.3275861|Palazzo Giovannelli|public_building||||||||yes||||||||||||
16|W129299254|45.4419455|12.3264013|Palazzo Marcello Toderini|public_building||||||||||||||||||||
16|W129299256|45.441576500000004|12.327110000000001|Palazzo Gidoni|public_building||||||||yes||||||||||||
13|W129299889|45.4378029|12.3209207|Comando di Polizia|police||||||||yes||||||||||||
16|W129300485|45.43281210000001|12.326984300000001|Palazzo Moro|public_building||||||||yes||it:Palazzo Moro||||||||||
16|W129300658|45.4320713|12.3354605|Palazzo Tiepolo|public_building||||||||yes||||||||||||
16|W129300659|45.4322495|12.336538699999998|Palazzo Giustiniani|public_building||||||||yes||it:Ca' Giustinian||||||||||
112|W134794029|45.4249217|12.3640615|||||||||||||||||||||basketball|
134|W134794036|45.425022600000005|12.364540400000001|||||||||||||||||||||tennis|
18|W138800217|45.4480159|12.346309800000002||||||||||||||||||||||
72|W138800326|45.4411719|12.342930699999998||||||||||yes||||||||||||
152|W138800352|45.4389615|12.3381297|Malibran|theatre||||||||yes||it:Teatro Malibran||||||||||
50|W138800353|45.436686200000004|12.336537199999999|Chiesa di San Salvador|place_of_worship||||||||church||it:Chiesa di San Salvador||||||catholic||||
50|W138800410|45.4306666|12.333958099999998|Chiesa di San Gregorio|place_of_worship||||||||church||it:Chiesa di San Gregorio (Venezia)||||||catholic||||
25|W138800482|45.429370299999995|12.344716199999999|Bar San Giorgio|cafe||||||||house||||||||||||
50|W138800508|45.4385098|12.3354759|Chiesa di San Giacomo Apostolo|place_of_worship||no||||||church||it:Chiesa di San Giacomo di Rialto||||||catholic||||
50|W138800554|45.435758299999996|12.333782000000001|Chiesa di San Luca|place_of_worship||||||||church||it:Chiesa di San Luca (Venezia)||||||catholic||||
8|W138800684|45.441838700000005|12.3322677|Tribunale Amministrativo Regionale per il Veneto|courthouse||||||||yes||||||||||||
50|W138800730|45.4345418|12.3598634|Basilica di San Pietro di Castello|place_of_worship||||||attraction||church||it:Basilica di San Pietro di Castello||||||catholic||||
50|W138800732|45.427072700000004|12.3656587|Sant'Elena|place_of_worship||||||||church||it:Chiesa di Sant'Elena (Venezia)||||||catholic||||
72|W138800782|45.4365821|12.359280499999999||||||||||yes||||||||||||
50|W138800835|45.4401811|12.3363048|Scuola dell'Angelo custode|place_of_worship||no||||||yes||||||||lutheran||||
50|W138800840|45.4395029|12.3392413|Chiesa di Santa Maria dei Miracoli|place_of_worship||||||attraction||church|Mo-Sa 10:30-16:30|it:Chiesa di Santa Maria dei Miracoli (Venezia)||||||roman_catholic||||
50|W138800932|45.434555200000005|12.339836199999999|Basilica di San Marco|place_of_worship||limited||||attraction||church|Oct 29-Apr 15,Apr 16-Oct 27 Mo-Sa 09:30-17:00; Oct 29-Apr 15 Su 14:00-16:30; Apr 16-Oct 27 Su 14:00-17:00|it:Basilica di San Marco||||||catholic||||
50|W138800998|45.432594099999996|12.3327959|Santa Maria del Giglio o Zobenigo|place_of_worship||||||||church||de:Santa Maria Zobenigo||||||catholic||||
50|W138801057|45.43754439999999|12.3364605|Chiesa di San Bartolomeo|place_of_worship||||||||church||it:Chiesa di San Bartolomeo (Venezia)||||||catholic||||
21|W138801074|45.4399346|12.3404317|"Istituto Comprensivo Statale San Girolamo - Scuola Primaria Statale ""Giacinto Gallina"""|school||||||||||||||||||||
50|W138801077|45.434350200000004|12.346988099999999|Chiesa di San Giovanni in Bragora|place_of_worship||||||||church||it:Chiesa di San Giovanni in Bragora||||||catholic||||
50|W138801086|45.4410354|12.3350589|Chiesa di Santa Sofia|place_of_worship||||||||church||it:Chiesa di Santa Sofia (Venezia)||||||catholic||||
21|W138801101|45.4259321|12.3649985|"Scuola navale militare ""Francesco Morosini"""|||||||||school|||||||+39 041 2441922|||||
5|W138801104|45.43786729999999|12.3427457|Foresteria Valdese di Venezia|||||||hostel||yes||||||||||||
16|W138801108|45.4406826|12.3345025|Palazzo Morosini Sagredo|public_building||||||||yes||it:Palazzo Morosini Sagredo||||||||||
16|W138801114|45.44048|12.334811|Palazzo Foscari del Prà|public_building||||||||yes||it:Palazzetto Foscari||||||||||
50|W138801138|45.4389187|12.3428981|Chiesa dell'Ospedaletto|place_of_worship|||||||Santa Maria dei Derelitti|church||it:Chiesa dell'Ospedaletto||||||catholic||||
50|W138801285|45.437965500000004|12.332609199999998|Sant' Aponal|place_of_worship||||||||church||||||||||||
6|W138801290|45.4328761|12.335836500000001|Bauer Palazzo|||||||hotel||yes|||||||+39 041 5207022|||||
50|W138801433|45.441794|12.333346|Chiesa di San Felice|place_of_worship||no||||||church||it:Chiesa di San Felice (Venezia)||||||catholic||||
50|W138801509|45.4305667|12.3347226|Santa Maria della Salute|place_of_worship||no||||attraction||church||de:Santa Maria della Salute||||||catholic||||
50|W138801607|45.443946200000006|12.335206800000002|Chiesa dell'Abbazia della Misericordia|place_of_worship||||||||church||it:Chiesa dell'Abbazia della Misericordia||||||catholic||||
50|W138801661|45.435428200000004|12.344826800000002|Chiesa di San Giorgio dei Greci|place_of_worship||||||||church||it:Chiesa di San Giorgio dei Greci||||||greek_orthodox||||
50|W138801674|45.440511|12.3367424|Chiesa dei Santi Apostoli|place_of_worship||yes||||||church||it:Chiesa dei Santi Apostoli (Venezia)||||||roman_catholic||||
29|W138801951|45.4289757|12.3565492|Paradiso|restaurant||yes||||||yes||||||||||||
50|W138802078|45.4358081|12.338636300000001|Chiesa di San Zulian|place_of_worship||||||||church||de:San Zulian||||||catholic||||
6|W138802164|45.432446999999996|12.336027900000001|Il Palazzo|||||||hotel||yes|||||||+39 041 5207022|||||
50|W138802170|45.441185499999996|12.3426397|Chiesa di San Lazzaro dei Mendicanti|place_of_worship||||||||church||it:Chiesa di San Lazzaro dei Mendicanti||||||roman_catholic||||
139|W138802202|45.4397882|12.3415151|Scuola Grande San Marco|||||||attraction||yes||it:Scuola Grande di San Marco||||||||||
72|W138802260|45.4273189|12.3657937||||||||||yes||||||||||||
147|W138802347|45.435320000000004|12.3341882|Daniele Manin|||||||||yes||||||||||||
96|W138802429|45.4430342|12.3407311|||ticket|||||||roof||||||||||||
147|W138802520|45.4377587|12.336855|Carlo Goldoni|||||||artwork||||||||||||||
72|W138802522|45.434254100000004|12.358955900000002||||||||||yes||||||||||||
72|W138802555|45.444087599999996|12.335155699999998||||||||||yes||||||||||||
149|W138802715|45.4327301|12.3502022|Mueo Storico Navale|||||||museum||yes||it:Museo storico navale||||||||||
40|W138802936|45.4261358|12.339139999999999||||||||||||||||||||||
72|W138803061|45.430609000000004|12.3576743||||||||||yes||||||||||||
145|W138803191|45.4370101|12.340276199999998|Corte del Mondo Novo|||||||||||||||||||||
124|W138803198|45.4327901|12.3509955|Palasport Giobatta Gianquinto|||||||||yes||||||||||||
50|W138803200|45.4338748|12.3342672|Chiesa di San Fantin|place_of_worship||||||||church||it:Chiesa di San Fantin||||||catholic||||
50|W138803207|45.4401166|12.338629300000001|Chiesa di San Canciano|place_of_worship||||||||church||it:Chiesa di San Canciano||||||roman_catholic||||
50|W138803212|45.4325039|12.350276199999998|Chiesa di San Biagio|place_of_worship|||||||Chiesa di San Biagio dei Marinai|church||it:Chiesa di San Biagio (Venezia)||||||catholic||||
50|W138803218|45.4375622|12.338574000000001|Chiesa di San Lio|place_of_worship||||||||church||it:Chiesa di San Lio||||||catholic||||
139|W138803225|45.434059600000005|12.340861|Ponte dei Sospiri|||no||||attraction||||it:Ponte dei Sospiri||||||||||
50|W138803298|45.4341899|12.3449503|Chiesa di Santa Maria della Pieta|place_of_worship||||||||church||it:Chiesa della Pietà (Venezia)||||||catholic||||
50|W138803318|45.4369322|12.3383036|Chiesa di Santa Maria della Consolazione|place_of_worship|||||||La Fava|church||it:Chiesa di Santa Maria della Fava||||||catholic||||
21|W138803507|45.4399058|12.3404317||||||||||school||||||||||||
72|W138803554|45.4381826|12.348642300000002||||||||||yes||||||||||||
50|W138803603|45.4374417|12.3334174|Chiesa di San Silvestro|place_of_worship||||||||church||it:Chiesa di San Silvestro (Venezia)||||||catholic||||
50|W138803652|45.4345851|12.3489937|Chiesa di San Martino Vescovo|place_of_worship||||||||church||it:Chiesa di San Martino (Venezia)||||||catholic||||
145|W138803670|45.4354985|12.332830099999999||||||||||||||||||||||
145|W138803680|45.435505|12.3326869||||||||||||||||||||||
72|W138803774|45.4360075|12.359052400000001||||||||||yes||||||||||||
72|W138803778|45.4375591|12.361111099999999||||||||||yes||||||||||||
72|W138803794|45.4404106|12.3366039||||||||||yes||||||||||||
6|W138803884|45.4264641|12.3411376|Hotel Cipriani|||||||hotel||hotel||||||||||||
